Taxon id;Global sorteringsordning;Vetenskapligt namn;Svenskt namn;Kategori;Observationer;Landskapstyp;RedListCategory;Rödlistningskriterium
100050;58614;Emberiza pusilla;dvärgsparv;Art;2024;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;VU;D1
103056;58615;Emberiza rustica;videsparv;Art;32071;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;LC;
234073;58616;Emberiza rustica rustica;;Underart;0;;NE;
266902;58617;Emberiza spodocephala;gråhuvad sparv;Art;13;;NA;
6324821;58618;Emberiza spodocephala spodocephala;nordlig gråhuvad sparv;Underart;0;;NA;
205918;58619;Emberiza melanocephala;svarthuvad sparv;Art;82;;NA;
233832;58620;Emberiza bruniceps;stäppsparv;Art;1;;NA;
100081;58621;Emberiza calandra;kornsparv;Art;11293;Jordbrukslandskap (J) - Stor betydelse;EN;D
234070;58622;Emberiza calandra calandra;västlig kornsparv;Underart;0;;NE;
266907;58623;Emberiza fucata;rödkindad sparv;Art;1;;NA;
266904;58624;Emberiza cioides;ängssparv;Art;1;;NA;
233810;58625;Emberiza cia;klippsparv;Art;4;;NA;
266906;58626;Emberiza buchanani;bergortolan;Art;2;;NA;
266905;58627;Emberiza cineracea;gulgrå sparv;Art;2;;NA;
6043363;58628;Emberiza cineracea cineracea;gulgrå sparv, underarten cineracea;Underart;0;;NA;
6043364;58629;Emberiza cineracea semenowi;kurdsparv;Underart;1;;NA;
102126;58630;Emberiza hortulana;ortolansparv;Art;29055;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;CR°;"A2abcd; C1"
205913;58631;Emberiza caesia;rostsparv;Art;7;;NA;
233830;58632;Emberiza cirlus;häcksparv;Art;7;;NA;
233809;58633;Emberiza leucocephalos;tallsparv;Art;75;;NA;
234072;58634;Emberiza leucocephalos leucocephalos;västlig tallsparv;Underart;0;;NA;
103055;58635;Emberiza citrinella;gulsparv;Art;769706;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;A2ab
234071;58636;Emberiza citrinella citrinella;västlig gulsparv;Underart;37;;NE;
267305;58637;Emberiza leucocephalos x citrinella;tallsparv x gulsparv;Hybrid;9;;NA;
6003901;58638;Emberiza schoeniclus x citrinella;sävsparv x gulsparv;Hybrid;3;;NA;
6006126;58639;Emberiza schoeniclus x rustica;sävsparv x videsparv;Hybrid;1;;NA;
6331166;58640;Emberiza melanocephala/bruniceps;svarthuvad sparv/stäppsvarv;Artkomplex;1;;NA;
266909;58641;Emberiza pusilla/rustica;dvärgsparv/videsparv;Artkomplex;34190;;NA;
266903;58642;Emberiza leucocephalos/citrinella;tallsparv/gulsparv;Artkomplex;769772;;NA;
1001612;58643;Emberiza;;Släkte;0;;;
1001613;58644;Miliaria;;Släkte;0;;;
6033484;58645;Passerellidae;amerikanska sparvar;Familj;11;;;
6331445;58646;Calamospiza;;Släkte;0;;;
6331446;58647;Calamospiza melanocorys;svartsparv;Art;0;;NA;
6011193;58648;Spizelloides;;Släkte;2;;;
6011194;58649;Spizelloides arborea;tundrasparv;Art;2;;NA;
1016732;58650;Junco;;Släkte;2;;;
266901;58651;Junco hyemalis;mörkögd junco;Art;2;;NA;
1001609;58652;Zonotrichia;;Släkte;3;;;
266900;58653;Zonotrichia leucophrys;vitkronad sparv;Art;1;;NA;
205908;58654;Zonotrichia albicollis;vitstrupig sparv;Art;2;;NA;
1016731;58655;Melospiza;;Släkte;4;;;
266899;58656;Melospiza melodia;sångsparv;Art;4;;NA;
6003890;58657;Icteridae;trupialer;Familj;15;;;
6331470;58658;Xanthocephalus;;Släkte;0;;;
6331471;58659;Xanthocephalus xanthocephalus;kärrtrupial;Art;0;;NA;
6003891;58660;Dolichonyx;;Släkte;0;;;
6003892;58661;Dolichonyx oryzivorus;bobolink;Art;0;;NA;
6324898;58662;Icterus;;Släkte;11;;;
6324899;58663;Icterus galbula;baltimoretrupial;Art;11;;NA;
2003981;58664;Parulidae;skogssångare;Familj;1;;;
1016728;58665;Mniotilta;;Släkte;0;;;
266895;58666;Mniotilta varia;svartvit skogssångare;Art;0;;NA;
1016729;58667;Setophaga;;Släkte;0;;;
266898;58668;Setophaga americana;messkogssångare;Art;0;;NA;
266897;58669;Setophaga striata;vitkindad skogssångare;Art;0;;NA;
266896;58670;Setophaga coronata;gulgumpad skogssångare;Art;0;;NA;
6033480;58671;Setophaga coronata coronata;;Underart;0;;NA;
6033481;58672;Setophaga coronata auduboni;;Underart;0;;NA;
6033483;58673;Setophaga coronata goldmani;;Underart;0;;NA;
1016730;58674;Parula;;Släkte;0;;;
2003074;58675;Cardinalidae;kardinaler;Familj;10;;;
1009504;58676;Pheucticus;;Släkte;4;;;
233812;58677;Pheucticus ludovicianus;brokig kardinal;Art;4;;NA;
1016704;58678;Passerina;;Släkte;6;;;
266242;58679;Passerina cyanea;turkoskardinal;Art;3;;NA;
6331461;58680;Passerina amoena;lazulikardinal;Art;0;;NA;
266243;58681;Passerina caerulea;blåkardinal;Art;2;;NA;
6002017;58682;Passerina ciris;påvekardinal;Art;0;;NA;
6053491;58683;Seabirds;havsfåglar;Pseudotaxon;220214;;;
6053550;58684;Short-distance Migrating Birds;kortdistansflyttare;Pseudotaxon;23799230;;;
6053553;58685;Nighttime Warblers;nattsångare;Pseudotaxon;1986500;;;
6053551;58686;North-migrating Birds;norrlandsflyttare;Pseudotaxon;16343285;;;
6053548;58687;Siberian Passerines;sibiriska tättingar;Pseudotaxon;878978;;;
6053552;58688;Waterbirds;sjöfåglar;Pseudotaxon;22625572;;;
6053549;58689;Tropics-migrating Birds;tropikflyttare;Pseudotaxon;15836712;;;
3000278;58690;Ciconiiformes;storkartade fåglar;Ordning;0;;;
3000276;58691;Podicipediformes;doppingfåglar;Ordning;0;;;
3000290;58692;Apodiformes;seglarfåglar;Ordning;0;;;
